Frequency;CurrentSet;Current;Voltage Drop;Crack size
30.0;100.0;170.0;1818.0;0.5
30.0;100.0;170.0;1820.0;0.5
30.0;100.0;170.0;1819.0;0.5
30.0;100.0;170.0;1818.0;0.5
30.0;100.0;171.0;1819.0;0.5
30.0;100.0;170.0;1821.0;0.5
30.0;100.0;171.0;1820.0;0.5
30.0;100.0;171.0;1820.0;0.5
30.0;100.0;171.0;1818.0;0.5
30.0;150.0;1814.0;2972.0;0.5
30.0;150.0;1836.0;2988.0;0.5
30.0;150.0;1823.0;2990.0;0.5
30.0;150.0;1836.0;3000.0;0.5
30.0;150.0;1835.0;3000.0;0.5
30.0;150.0;1837.0;2998.0;0.5
30.0;150.0;1832.0;2998.0;0.5
30.0;150.0;1835.0;3001.0;0.5
30.0;150.0;1835.0;2999.0;0.5
30.0;150.0;1834.0;2999.0;0.5
30.0;150.0;1835.0;2998.0;0.5
30.0;150.0;1836.0;2998.0;0.5
30.0;150.0;1834.0;2999.0;0.5
30.0;150.0;1835.0;2998.0;0.5
30.0;150.0;1833.0;2997.0;0.5
30.0;150.0;1918.0;3018.0;0.5
30.0;150.0;1802.0;2961.0;0.5
30.0;150.0;1809.0;2986.0;0.5
30.0;150.0;1865.0;3011.0;0.5
30.0;150.0;1841.0;2991.0;0.5
30.0;150.0;1818.0;2988.0;0.5
30.0;150.0;1836.0;3005.0;0.5
30.0;150.0;1834.0;2995.0;0.5
30.0;150.0;1832.0;2996.0;0.5
30.0;150.0;1837.0;2998.0;0.5
30.0;150.0;1834.0;2997.0;0.5
30.0;150.0;1835.0;2997.0;0.5
30.0;150.0;1835.0;2996.0;0.5
30.0;150.0;1839.0;3007.0;0.5
30.0;150.0;1822.0;2988.0;0.5
30.0;150.0;1829.0;2995.0;0.5
30.0;150.0;1856.0;3004.0;0.5
30.0;150.0;1828.0;2992.0;0.5
30.0;150.0;1833.0;2997.0;0.5
30.0;150.0;1837.0;2998.0;0.5
30.0;150.0;1836.0;2997.0;0.5
30.0;150.0;1838.0;2997.0;0.5
30.0;150.0;1833.0;2996.0;0.5
30.0;150.0;1855.0;3013.0;0.5
30.0;150.0;1816.0;2995.0;0.5
30.0;150.0;1820.0;2987.0;0.5
30.0;150.0;1832.0;2995.0;0.5
30.0;150.0;1835.0;2998.0;0.5
30.0;150.0;1835.0;2999.0;0.5
30.0;150.0;1839.0;3020.0;0.5
30.0;150.0;1871.0;2993.0;0.5
30.0;150.0;1803.0;2971.0;0.5
30.0;150.0;1828.0;2994.0;0.5
30.0;150.0;1841.0;2999.0;0.5
30.0;150.0;1835.0;2996.0;0.5
30.0;150.0;1845.0;2996.0;0.5
30.0;150.0;1813.0;2978.0;0.5
30.0;150.0;1831.0;2991.0;0.5
30.0;150.0;1842.0;2998.0;0.5
30.0;150.0;1832.0;2994.0;0.5
30.0;150.0;1833.0;2995.0;0.5
30.0;150.0;1832.0;2995.0;0.5
30.0;150.0;1837.0;2997.0;0.5
30.0;150.0;1834.0;2997.0;0.5
30.0;150.0;1835.0;2997.0;0.5
30.0;150.0;1834.0;2995.0;0.5
30.0;150.0;1835.0;2996.0;0.5
30.0;150.0;1835.0;2996.0;0.5
30.0;150.0;1839.0;3017.0;0.5
30.0;150.0;1821.0;2984.0;0.5
30.0;150.0;1826.0;2996.0;0.5
30.0;150.0;1827.0;2973.0;0.5
30.0;150.0;1805.0;2979.0;0.5
30.0;150.0;1841.0;3000.0;0.5
30.0;150.0;1838.0;2996.0;0.5
30.0;150.0;1832.0;2988.0;0.5
30.0;150.0;1825.0;2993.0;0.5
30.0;150.0;1837.0;2994.0;0.5
30.0;150.0;1849.0;2995.0;0.5
30.0;150.0;1827.0;2988.0;0.5
30.0;150.0;1828.0;2988.0;0.5
30.0;150.0;1837.0;3015.0;0.5
30.0;150.0;1817.0;2993.0;0.5
30.0;150.0;1818.0;2984.0;0.5
30.0;150.0;1855.0;3000.0;0.5
30.0;150.0;1824.0;2983.0;0.5
30.0;150.0;1828.0;2993.0;0.5
30.0;150.0;1838.0;3000.0;0.5
30.0;150.0;1837.0;2998.0;0.5
30.0;150.0;1836.0;2998.0;0.5
30.0;150.0;1834.0;2996.0;0.5
30.0;150.0;1835.0;2996.0;0.5
30.0;150.0;1833.0;2996.0;0.5
30.0;150.0;1834.0;2996.0;0.5
30.0;150.0;1835.0;2998.0;0.5
30.0;150.0;1834.0;2997.0;0.5
30.0;150.0;1834.0;2997.0;0.5
30.0;150.0;1856.0;3002.0;0.5
30.0;150.0;1823.0;2987.0;0.5
30.0;150.0;1832.0;2997.0;0.5
30.0;150.0;1837.0;2999.0;0.5
30.0;200.0;5017.0;3992.0;0.5
30.0;200.0;5013.0;3992.0;0.5
30.0;200.0;5013.0;3991.0;0.5
30.0;200.0;5014.0;3992.0;0.5
30.0;200.0;5015.0;3991.0;0.5
30.0;200.0;5014.0;3993.0;0.5
30.0;200.0;5015.0;3993.0;0.5
30.0;200.0;5015.0;3992.0;0.5
30.0;200.0;5015.0;3992.0;0.5
30.0;200.0;5015.0;3993.0;0.5
30.0;200.0;5014.0;3991.0;0.5
30.0;200.0;5015.0;3992.0;0.5
30.0;200.0;5014.0;3991.0;0.5
30.0;200.0;5015.0;3992.0;0.5
30.0;200.0;5015.0;3992.0;0.5
30.0;200.0;5015.0;3992.0;0.5
30.0;200.0;5014.0;3991.0;0.5
30.0;200.0;5013.0;3990.0;0.5
30.0;200.0;5014.0;3990.0;0.5
30.0;200.0;5015.0;3991.0;0.5
30.0;200.0;5015.0;3992.0;0.5
30.0;200.0;5015.0;3991.0;0.5
30.0;200.0;5015.0;3991.0;0.5
30.0;200.0;5014.0;3993.0;0.5
30.0;200.0;5015.0;3992.0;0.5
30.0;200.0;5015.0;3993.0;0.5
30.0;200.0;5014.0;3991.0;0.5
30.0;200.0;5016.0;3992.0;0.5
30.0;200.0;5014.0;3993.0;0.5
30.0;200.0;5015.0;3993.0;0.5
30.0;200.0;5014.0;3992.0;0.5
30.0;200.0;5014.0;3991.0;0.5
30.0;200.0;5014.0;3992.0;0.5
30.0;200.0;5017.0;3992.0;0.5
30.0;200.0;5015.0;3993.0;0.5
30.0;200.0;5015.0;3994.0;0.5
30.0;200.0;5015.0;3993.0;0.5
30.0;200.0;5016.0;3994.0;0.5
30.0;200.0;5015.0;3995.0;0.5
30.0;200.0;5014.0;3992.0;0.5
30.0;200.0;5014.0;3993.0;0.5
30.0;200.0;5014.0;3993.0;0.5
30.0;200.0;5016.0;3993.0;0.5
30.0;200.0;5015.0;3993.0;0.5
30.0;200.0;5013.0;3993.0;0.5
30.0;200.0;5015.0;3995.0;0.5
30.0;200.0;5016.0;3994.0;0.5
30.0;200.0;5014.0;3994.0;0.5
30.0;200.0;5014.0;3994.0;0.5
30.0;200.0;5014.0;3995.0;0.5
30.0;200.0;5016.0;3995.0;0.5
30.0;200.0;5013.0;3994.0;0.5
30.0;200.0;5014.0;3997.0;0.5
30.0;200.0;5014.0;3996.0;0.5
30.0;200.0;5013.0;3997.0;0.5
30.0;200.0;5014.0;3994.0;0.5
30.0;200.0;5017.0;3997.0;0.5
30.0;200.0;5014.0;3998.0;0.5
30.0;200.0;5015.0;3999.0;0.5
30.0;200.0;5014.0;4000.0;0.5
30.0;200.0;5015.0;4003.0;0.5
30.0;200.0;5014.0;4007.0;0.5
30.0;200.0;5015.0;4009.0;0.5
30.0;200.0;5015.0;4010.0;0.5
30.0;200.0;5014.0;4011.0;0.5
30.0;200.0;5014.0;4012.0;0.5
30.0;200.0;5015.0;4012.0;0.5
30.0;200.0;5015.0;4011.0;0.5
30.0;200.0;5015.0;4012.0;0.5
30.0;200.0;5014.0;4011.0;0.5
30.0;200.0;5015.0;4011.0;0.5
30.0;200.0;5013.0;4011.0;0.5
30.0;200.0;5013.0;4010.0;0.5
30.0;200.0;5017.0;4010.0;0.5
30.0;200.0;5014.0;4011.0;0.5
30.0;200.0;5015.0;4010.0;0.5
30.0;200.0;5012.0;4010.0;0.5
30.0;200.0;5013.0;4008.0;0.5
30.0;200.0;5016.0;4010.0;0.5
30.0;200.0;5014.0;4009.0;0.5
30.0;200.0;5013.0;4009.0;0.5
30.0;200.0;5014.0;4008.0;0.5
30.0;200.0;5014.0;4009.0;0.5
30.0;200.0;5013.0;4009.0;0.5
30.0;200.0;5015.0;4010.0;0.5
30.0;200.0;5014.0;4009.0;0.5
30.0;200.0;5014.0;4008.0;0.5
30.0;200.0;5015.0;4008.0;0.5
30.0;200.0;5013.0;4008.0;0.5
30.0;200.0;5014.0;4006.0;0.5
30.0;200.0;5015.0;4006.0;0.5
30.0;200.0;5015.0;4006.0;0.5
30.0;200.0;5014.0;4007.0;0.5
30.0;200.0;5016.0;4007.0;0.5
30.0;200.0;5015.0;4005.0;0.5
30.0;200.0;5013.0;4006.0;0.5
30.0;250.0;8899.0;4916.0;0.5
30.0;250.0;8895.0;4914.0;0.5
30.0;250.0;8897.0;4912.0;0.5
30.0;250.0;8897.0;4912.0;0.5
30.0;250.0;8897.0;4912.0;0.5
30.0;250.0;8896.0;4912.0;0.5
30.0;250.0;8901.0;4913.0;0.5
30.0;250.0;8896.0;4913.0;0.5
30.0;250.0;8896.0;4914.0;0.5
30.0;250.0;8897.0;4915.0;0.5
30.0;250.0;8896.0;4916.0;0.5
30.0;250.0;8898.0;4916.0;0.5
30.0;250.0;8897.0;4916.0;0.5
30.0;250.0;8896.0;4915.0;0.5
30.0;250.0;8898.0;4916.0;0.5
30.0;250.0;8898.0;4918.0;0.5
30.0;250.0;8896.0;4917.0;0.5
30.0;250.0;8897.0;4917.0;0.5
30.0;250.0;8896.0;4916.0;0.5
30.0;250.0;8897.0;4917.0;0.5
30.0;250.0;8896.0;4917.0;0.5
30.0;250.0;8894.0;4917.0;0.5
30.0;250.0;8895.0;4917.0;0.5
30.0;250.0;8899.0;4916.0;0.5
30.0;250.0;8898.0;4914.0;0.5
30.0;250.0;8897.0;4914.0;0.5
30.0;250.0;8897.0;4915.0;0.5
30.0;250.0;8896.0;4916.0;0.5
30.0;250.0;8896.0;4918.0;0.5
30.0;250.0;8896.0;4915.0;0.5
30.0;250.0;8897.0;4915.0;0.5
30.0;250.0;8896.0;4915.0;0.5
30.0;250.0;8899.0;4914.0;0.5
30.0;250.0;8897.0;4915.0;0.5
30.0;250.0;8897.0;4915.0;0.5
30.0;250.0;8893.0;4916.0;0.5
30.0;250.0;8897.0;4917.0;0.5
30.0;250.0;8897.0;4917.0;0.5
30.0;250.0;8898.0;4917.0;0.5
30.0;250.0;8898.0;4917.0;0.5
30.0;250.0;8898.0;4918.0;0.5
30.0;250.0;8898.0;4917.0;0.5
30.0;250.0;8895.0;4917.0;0.5
30.0;250.0;8897.0;4916.0;0.5
30.0;250.0;8897.0;4916.0;0.5
30.0;250.0;8897.0;4915.0;0.5
30.0;250.0;8897.0;4915.0;0.5
30.0;250.0;8896.0;4914.0;0.5
30.0;250.0;8897.0;4913.0;0.5
30.0;250.0;8895.0;4914.0;0.5
30.0;250.0;8896.0;4915.0;0.5
30.0;250.0;8895.0;4917.0;0.5
30.0;250.0;8896.0;4915.0;0.5
30.0;250.0;8899.0;4915.0;0.5
30.0;250.0;8896.0;4916.0;0.5
30.0;250.0;8897.0;4917.0;0.5
30.0;250.0;8898.0;4917.0;0.5
30.0;250.0;8897.0;4917.0;0.5
30.0;250.0;8895.0;4917.0;0.5
30.0;250.0;8897.0;4916.0;0.5
30.0;250.0;8897.0;4916.0;0.5
30.0;250.0;8897.0;4917.0;0.5
30.0;250.0;8897.0;4918.0;0.5
30.0;250.0;8894.0;4918.0;0.5
30.0;250.0;8898.0;4918.0;0.5
30.0;250.0;8897.0;4920.0;0.5
30.0;250.0;8895.0;4920.0;0.5
30.0;250.0;8897.0;4921.0;0.5
30.0;250.0;8898.0;4920.0;0.5
30.0;250.0;8898.0;4920.0;0.5
30.0;250.0;8897.0;4920.0;0.5
30.0;250.0;8898.0;4921.0;0.5
30.0;250.0;8895.0;4921.0;0.5
30.0;250.0;8895.0;4920.0;0.5
30.0;250.0;8898.0;4922.0;0.5
30.0;250.0;8896.0;4921.0;0.5
30.0;250.0;8898.0;4921.0;0.5
30.0;250.0;8895.0;4920.0;0.5
30.0;250.0;8898.0;4920.0;0.5
30.0;250.0;8894.0;4919.0;0.5
30.0;250.0;8898.0;4920.0;0.5
30.0;250.0;8897.0;4921.0;0.5
30.0;250.0;8897.0;4921.0;0.5
30.0;250.0;8899.0;4923.0;0.5
30.0;250.0;8899.0;4923.0;0.5
30.0;250.0;8895.0;4922.0;0.5
30.0;250.0;8897.0;4921.0;0.5
30.0;250.0;8897.0;4920.0;0.5
30.0;250.0;8898.0;4919.0;0.5
30.0;250.0;8896.0;4919.0;0.5
30.0;300.0;12743.0;5787.0;0.5
30.0;300.0;12739.0;5797.0;0.5
30.0;300.0;12743.0;5804.0;0.5
30.0;300.0;12738.0;5812.0;0.5
30.0;300.0;12742.0;5818.0;0.5
30.0;300.0;12739.0;5821.0;0.5
30.0;300.0;12741.0;5830.0;0.5
30.0;300.0;12738.0;5832.0;0.5
30.0;300.0;12738.0;5832.0;0.5
30.0;300.0;12742.0;5824.0;0.5
30.0;300.0;12739.0;5833.0;0.5
30.0;300.0;12738.0;5840.0;0.5
30.0;300.0;12740.0;5843.0;0.5
30.0;300.0;12742.0;5844.0;0.5
30.0;300.0;12738.0;5845.0;0.5
30.0;300.0;12739.0;5847.0;0.5
30.0;300.0;12740.0;5850.0;0.5
30.0;300.0;12741.0;5848.0;0.5
30.0;300.0;12740.0;5849.0;0.5
30.0;300.0;12738.0;5851.0;0.5
30.0;300.0;12741.0;5852.0;0.5
30.0;300.0;12741.0;5851.0;0.5
30.0;300.0;12741.0;5851.0;0.5
30.0;300.0;12738.0;5852.0;0.5
30.0;300.0;12740.0;5853.0;0.5
30.0;300.0;12740.0;5852.0;0.5
30.0;300.0;12741.0;5853.0;0.5
30.0;300.0;12742.0;5853.0;0.5
30.0;300.0;12738.0;5854.0;0.5
30.0;300.0;12737.0;5854.0;0.5
30.0;300.0;12743.0;5852.0;0.5
30.0;300.0;12739.0;5851.0;0.5
30.0;300.0;12742.0;5848.0;0.5
30.0;300.0;12742.0;5843.0;0.5
30.0;300.0;12740.0;5842.0;0.5
30.0;300.0;12738.0;5843.0;0.5
30.0;300.0;12739.0;5845.0;0.5
30.0;300.0;12739.0;5846.0;0.5
30.0;300.0;12742.0;5846.0;0.5
30.0;300.0;12741.0;5846.0;0.5
30.0;300.0;12741.0;5844.0;0.5
30.0;300.0;12740.0;5845.0;0.5
30.0;300.0;12740.0;5843.0;0.5
30.0;300.0;12742.0;5843.0;0.5
30.0;300.0;12741.0;5844.0;0.5
30.0;300.0;12741.0;5847.0;0.5
30.0;300.0;12742.0;5849.0;0.5
30.0;300.0;12741.0;5848.0;0.5
30.0;300.0;12739.0;5845.0;0.5
30.0;300.0;12741.0;5844.0;0.5
30.0;300.0;12743.0;5847.0;0.5
30.0;300.0;12738.0;5847.0;0.5
30.0;300.0;12740.0;5849.0;0.5
30.0;300.0;12739.0;5850.0;0.5
30.0;300.0;12742.0;5850.0;0.5
30.0;300.0;12738.0;5847.0;0.5
30.0;300.0;12739.0;5847.0;0.5
30.0;300.0;12740.0;5849.0;0.5
30.0;300.0;12738.0;5849.0;0.5
30.0;300.0;12738.0;5850.0;0.5
30.0;300.0;12741.0;5849.0;0.5
30.0;300.0;12738.0;5850.0;0.5
30.0;300.0;12742.0;5854.0;0.5
30.0;300.0;12739.0;5852.0;0.5
30.0;300.0;12741.0;5854.0;0.5
30.0;300.0;12739.0;5854.0;0.5
30.0;300.0;12739.0;5854.0;0.5
30.0;300.0;12738.0;5854.0;0.5
30.0;300.0;12742.0;5854.0;0.5
30.0;300.0;12741.0;5855.0;0.5
30.0;300.0;12741.0;5855.0;0.5
30.0;300.0;12741.0;5855.0;0.5
30.0;300.0;12739.0;5853.0;0.5
30.0;300.0;12719.0;5823.0;0.5
30.0;300.0;12739.0;5775.0;0.5
30.0;300.0;12739.0;5775.0;0.5
30.0;300.0;12737.0;5788.0;0.5
30.0;300.0;12741.0;5795.0;0.5
30.0;300.0;12738.0;5790.0;0.5
30.0;300.0;12741.0;5789.0;0.5
30.0;300.0;12741.0;5787.0;0.5
30.0;300.0;12740.0;5788.0;0.5
30.0;300.0;12741.0;5792.0;0.5
30.0;300.0;12739.0;5800.0;0.5
30.0;300.0;12735.0;5805.0;0.5
30.0;300.0;12738.0;5806.0;0.5
30.0;300.0;12738.0;5808.0;0.5
30.0;300.0;12740.0;5806.0;0.5
30.0;300.0;12742.0;5810.0;0.5
30.0;300.0;12738.0;5816.0;0.5
30.0;300.0;12738.0;5822.0;0.5
30.0;300.0;12741.0;5824.0;0.5
30.0;300.0;12741.0;5825.0;0.5
30.0;300.0;12740.0;5823.0;0.5
30.0;300.0;12741.0;5823.0;0.5
30.0;300.0;12739.0;5823.0;0.5
30.0;320.0;14031.0;6132.0;0.5
30.0;320.0;14028.0;6125.0;0.5
30.0;320.0;14033.0;6125.0;0.5
30.0;320.0;14031.0;6128.0;0.5
30.0;320.0;14030.0;6131.0;0.5
30.0;320.0;14032.0;6134.0;0.5
30.0;320.0;14035.0;6136.0;0.5
30.0;320.0;14031.0;6140.0;0.5
30.0;320.0;14032.0;6143.0;0.5
30.0;320.0;14027.0;6146.0;0.5
30.0;320.0;14031.0;6146.0;0.5
30.0;320.0;14014.0;6131.0;0.5
30.0;320.0;14031.0;6135.0;0.5
30.0;320.0;14029.0;6142.0;0.5
30.0;320.0;14030.0;6144.0;0.5
30.0;320.0;14032.0;6145.0;0.5
30.0;320.0;14029.0;6148.0;0.5
30.0;320.0;14034.0;6152.0;0.5
30.0;320.0;14031.0;6153.0;0.5
30.0;320.0;14027.0;6151.0;0.5
30.0;320.0;14030.0;6149.0;0.5
30.0;320.0;14030.0;6151.0;0.5
30.0;320.0;14031.0;6150.0;0.5
30.0;320.0;14030.0;6149.0;0.5
30.0;320.0;14028.0;6149.0;0.5
30.0;320.0;14030.0;6149.0;0.5
30.0;320.0;14032.0;6149.0;0.5
30.0;320.0;14031.0;6151.0;0.5
30.0;320.0;14033.0;6151.0;0.5
30.0;320.0;14032.0;6151.0;0.5
30.0;320.0;14030.0;6152.0;0.5
30.0;320.0;14030.0;6152.0;0.5
30.0;320.0;14030.0;6151.0;0.5
30.0;320.0;14031.0;6152.0;0.5
30.0;320.0;14030.0;6151.0;0.5
30.0;320.0;14027.0;6150.0;0.5
30.0;320.0;14028.0;6148.0;0.5
30.0;320.0;14004.0;6143.0;0.5
30.0;320.0;14037.0;6147.0;0.5
30.0;320.0;14031.0;6152.0;0.5
30.0;320.0;14031.0;6153.0;0.5
30.0;320.0;14027.0;6151.0;0.5
30.0;320.0;14031.0;6151.0;0.5
30.0;320.0;14032.0;6152.0;0.5
30.0;320.0;14031.0;6153.0;0.5
30.0;320.0;14030.0;6155.0;0.5
30.0;320.0;14035.0;6155.0;0.5
30.0;320.0;14027.0;6154.0;0.5
30.0;320.0;14029.0;6155.0;0.5
30.0;320.0;14028.0;6155.0;0.5
30.0;320.0;14025.0;6156.0;0.5
30.0;320.0;14026.0;6152.0;0.5
30.0;320.0;14031.0;6151.0;0.5
30.0;320.0;14036.0;6159.0;0.5
30.0;320.0;14031.0;6161.0;0.5
30.0;320.0;14032.0;6162.0;0.5
30.0;320.0;14032.0;6164.0;0.5
30.0;320.0;14033.0;6167.0;0.5
30.0;320.0;14029.0;6169.0;0.5
30.0;320.0;14031.0;6169.0;0.5
30.0;320.0;14027.0;6168.0;0.5
30.0;320.0;14029.0;6169.0;0.5
30.0;320.0;14033.0;6171.0;0.5
30.0;320.0;14027.0;6173.0;0.5
30.0;320.0;14034.0;6175.0;0.5
30.0;320.0;14036.0;6176.0;0.5
30.0;320.0;14030.0;6176.0;0.5
30.0;320.0;14031.0;6176.0;0.5
30.0;320.0;14028.0;6177.0;0.5
30.0;320.0;14029.0;6176.0;0.5
30.0;320.0;14030.0;6175.0;0.5
30.0;320.0;14028.0;6177.0;0.5
30.0;320.0;14029.0;6177.0;0.5
30.0;320.0;14035.0;6176.0;0.5
30.0;320.0;14029.0;6175.0;0.5
30.0;320.0;14028.0;6175.0;0.5
30.0;320.0;14035.0;6176.0;0.5
30.0;320.0;14030.0;6176.0;0.5
30.0;320.0;14027.0;6174.0;0.5
30.0;320.0;14032.0;6175.0;0.5
30.0;320.0;14031.0;6173.0;0.5
30.0;320.0;14031.0;6174.0;0.5
30.0;320.0;14033.0;6174.0;0.5
30.0;320.0;14031.0;6174.0;0.5
30.0;320.0;14029.0;6173.0;0.5
30.0;320.0;14029.0;6172.0;0.5
30.0;320.0;14031.0;6172.0;0.5
30.0;320.0;14028.0;6171.0;0.5
30.0;320.0;14035.0;6171.0;0.5
30.0;320.0;14031.0;6172.0;0.5
30.0;320.0;14031.0;6171.0;0.5
30.0;320.0;14030.0;6171.0;0.5
30.0;320.0;14033.0;6170.0;0.5
30.0;320.0;14032.0;6171.0;0.5
30.0;320.0;14025.0;6171.0;0.5
30.0;320.0;14029.0;6171.0;0.5
30.0;100.0;98.0;286.0;1.0
30.0;100.0;101.0;387.0;1.0
30.0;100.0;105.0;493.0;1.0
30.0;100.0;110.0;605.0;1.0
30.0;100.0;114.0;715.0;1.0
30.0;100.0;123.0;814.0;1.0
30.0;100.0;128.0;903.0;1.0
30.0;100.0;133.0;980.0;1.0
30.0;100.0;138.0;1050.0;1.0
30.0;100.0;142.0;1111.0;1.0
30.0;100.0;145.0;1165.0;1.0
30.0;100.0;146.0;1213.0;1.0
30.0;100.0;146.0;1257.0;1.0
30.0;100.0;148.0;1303.0;1.0
30.0;100.0;148.0;1346.0;1.0
30.0;100.0;148.0;1375.0;1.0
30.0;100.0;147.0;1402.0;1.0
30.0;100.0;149.0;1448.0;1.0
30.0;100.0;150.0;1493.0;1.0
30.0;100.0;152.0;1539.0;1.0
30.0;100.0;154.0;1585.0;1.0
30.0;100.0;156.0;1621.0;1.0
30.0;100.0;157.0;1652.0;1.0
30.0;100.0;157.0;1680.0;1.0
30.0;100.0;158.0;1704.0;1.0
30.0;100.0;160.0;1731.0;1.0
30.0;100.0;160.0;1758.0;1.0
30.0;100.0;162.0;1780.0;1.0
30.0;100.0;163.0;1796.0;1.0
30.0;100.0;164.0;1810.0;1.0
30.0;100.0;164.0;1824.0;1.0
30.0;100.0;166.0;1837.0;1.0
30.0;100.0;166.0;1846.0;1.0
30.0;100.0;168.0;1854.0;1.0
30.0;100.0;168.0;1861.0;1.0
30.0;100.0;169.0;1866.0;1.0
30.0;100.0;169.0;1870.0;1.0
30.0;100.0;170.0;1873.0;1.0
30.0;100.0;170.0;1877.0;1.0
30.0;100.0;170.0;1879.0;1.0
30.0;100.0;170.0;1880.0;1.0
30.0;100.0;170.0;1881.0;1.0
30.0;100.0;172.0;1882.0;1.0
30.0;100.0;171.0;1881.0;1.0
30.0;100.0;171.0;1882.0;1.0
30.0;100.0;171.0;1882.0;1.0
30.0;100.0;171.0;1882.0;1.0
30.0;100.0;171.0;1883.0;1.0
30.0;100.0;171.0;1884.0;1.0
30.0;100.0;171.0;1884.0;1.0
30.0;100.0;170.0;1883.0;1.0
30.0;100.0;170.0;1881.0;1.0
30.0;100.0;171.0;1880.0;1.0
30.0;100.0;170.0;1883.0;1.0
30.0;100.0;170.0;1884.0;1.0
30.0;100.0;170.0;1885.0;1.0
30.0;100.0;171.0;1885.0;1.0
30.0;100.0;171.0;1884.0;1.0
30.0;100.0;172.0;1885.0;1.0
30.0;100.0;172.0;1886.0;1.0
30.0;100.0;171.0;1886.0;1.0
30.0;100.0;171.0;1885.0;1.0
30.0;100.0;171.0;1885.0;1.0
30.0;100.0;171.0;1884.0;1.0
30.0;100.0;170.0;1881.0;1.0
30.0;100.0;171.0;1880.0;1.0
30.0;100.0;170.0;1877.0;1.0
30.0;100.0;171.0;1879.0;1.0
30.0;100.0;171.0;1879.0;1.0
30.0;100.0;171.0;1877.0;1.0
30.0;100.0;169.0;1861.0;1.0
30.0;100.0;161.0;1815.0;1.0
30.0;100.0;159.0;1813.0;1.0
30.0;100.0;162.0;1842.0;1.0
30.0;100.0;168.0;1867.0;1.0
30.0;100.0;170.0;1878.0;1.0
30.0;100.0;171.0;1881.0;1.0
30.0;100.0;172.0;1888.0;1.0
30.0;100.0;174.0;1892.0;1.0
30.0;100.0;173.0;1891.0;1.0
30.0;100.0;172.0;1889.0;1.0
30.0;100.0;173.0;1885.0;1.0
30.0;100.0;172.0;1884.0;1.0
30.0;100.0;171.0;1885.0;1.0
30.0;100.0;172.0;1883.0;1.0
30.0;100.0;172.0;1881.0;1.0
30.0;100.0;171.0;1876.0;1.0
30.0;100.0;170.0;1874.0;1.0
30.0;100.0;171.0;1876.0;1.0
30.0;100.0;170.0;1877.0;1.0
30.0;150.0;1850.0;3114.0;1.0
30.0;150.0;1828.0;3103.0;1.0
30.0;150.0;1821.0;3109.0;1.0
30.0;150.0;1838.0;3121.0;1.0
30.0;150.0;1838.0;3121.0;1.0
30.0;150.0;1835.0;3119.0;1.0
30.0;150.0;1835.0;3120.0;1.0
30.0;150.0;1836.0;3119.0;1.0
30.0;150.0;1837.0;3114.0;1.0
30.0;150.0;1824.0;3111.0;1.0
30.0;150.0;1840.0;3123.0;1.0
30.0;150.0;1835.0;3119.0;1.0
30.0;150.0;1834.0;3120.0;1.0
30.0;150.0;1835.0;3120.0;1.0
30.0;150.0;1837.0;3121.0;1.0
30.0;150.0;1835.0;3121.0;1.0
30.0;150.0;1834.0;3119.0;1.0
30.0;150.0;1835.0;3129.0;1.0
30.0;150.0;1837.0;3117.0;1.0
30.0;150.0;1826.0;3113.0;1.0
30.0;150.0;1836.0;3131.0;1.0
30.0;150.0;1831.0;3115.0;1.0
30.0;150.0;1832.0;3122.0;1.0
30.0;150.0;1834.0;3119.0;1.0
30.0;150.0;1833.0;3118.0;1.0
30.0;150.0;1834.0;3119.0;1.0
30.0;150.0;1888.0;3133.0;1.0
30.0;150.0;1812.0;3099.0;1.0
30.0;150.0;1827.0;3116.0;1.0
30.0;150.0;1839.0;3123.0;1.0
30.0;150.0;1836.0;3120.0;1.0
30.0;150.0;1834.0;3121.0;1.0
30.0;150.0;1839.0;3145.0;1.0
30.0;150.0;1815.0;3083.0;1.0
30.0;150.0;1811.0;3099.0;1.0
30.0;150.0;1832.0;3123.0;1.0
30.0;150.0;1818.0;3107.0;1.0
30.0;150.0;1832.0;3118.0;1.0
30.0;150.0;1836.0;3122.0;1.0
30.0;150.0;1834.0;3120.0;1.0
30.0;150.0;1835.0;3120.0;1.0
30.0;150.0;1836.0;3121.0;1.0
30.0;150.0;1835.0;3119.0;1.0
30.0;150.0;1838.0;3120.0;1.0
30.0;150.0;1833.0;3119.0;1.0
30.0;150.0;1834.0;3120.0;1.0
30.0;150.0;1834.0;3120.0;1.0
30.0;150.0;1834.0;3118.0;1.0
30.0;150.0;1854.0;3122.0;1.0
30.0;150.0;1826.0;3111.0;1.0
30.0;150.0;1835.0;3118.0;1.0
30.0;150.0;1837.0;3119.0;1.0
30.0;150.0;1834.0;3118.0;1.0
30.0;150.0;1835.0;3140.0;1.0
30.0;150.0;1819.0;3102.0;1.0
30.0;150.0;1845.0;3114.0;1.0
30.0;150.0;1823.0;3109.0;1.0
30.0;150.0;1834.0;3118.0;1.0
30.0;150.0;1837.0;3119.0;1.0
30.0;150.0;1839.0;3118.0;1.0
30.0;150.0;1854.0;3131.0;1.0
30.0;150.0;1837.0;3112.0;1.0
30.0;150.0;1824.0;3112.0;1.0
30.0;150.0;1836.0;3120.0;1.0
30.0;150.0;1836.0;3120.0;1.0
30.0;150.0;1834.0;3118.0;1.0
